geometry,weight,road_type
"{""type"": ""LineString"", ""coordinates"": [[121.4547275, 25.1714099], [121.4548582, 25.171438]]}",13.537515273021734,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4548582, 25.171438], [121.4550352, 25.1714866]]}",18.636405538493236,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4550352, 25.1714866], [121.455129, 25.1715643]]}",12.785742153976411,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.455129, 25.1715643], [121.4552149, 25.1716893]]}",16.330506563782457,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4552149, 25.1716893], [121.4553155, 25.1717707]]}",13.569435614063881,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4553155, 25.1717707], [121.4555233, 25.171909]]}",25.95063752816474,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4512759, 25.1724403], [121.4511026, 25.1724929]]}",18.4148615573518,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4512759, 25.1724403], [121.4516954, 25.1723873]]}",42.69169981423611,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4521191, 25.1723242], [121.4520896, 25.1720425]]}",31.344498669545324,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4521191, 25.1723242], [121.4524973, 25.1723178]]}",38.129658375515156,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4521191, 25.1723242], [121.4516954, 25.1723873]]}",43.27764464535085,residential
"{""type"": ""LineString"", ""coordinates"": [[121.461034, 25.168904], [121.4612017, 25.1688718]]}",17.27704301723161,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4612017, 25.1688718], [121.4612786, 25.1688592]]}",7.876487925846465,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4612017, 25.1688718], [121.4612155, 25.1686698]]}",22.41819337971699,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4612786, 25.1688592], [121.4616409, 25.1688003]]}",37.0995701598004,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4612786, 25.1688592], [121.4613738, 25.1687111]]}",19.005427915174838,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4616409, 25.1688003], [121.4620379, 25.1687032]]}",41.43945694130974,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4620379, 25.1687032], [121.4623973, 25.1686352]]}",37.00382442927552,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4623973, 25.1686352], [121.4629874, 25.1684993]]}",61.359908181585624,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4629874, 25.1684993], [121.463556, 25.1683925]]}",58.52560647692211,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.463556, 25.1683925], [121.4637277, 25.1683051]]}",19.831688252247197,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4637277, 25.1683051], [121.463953, 25.1681303]]}",29.84453960186196,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.463953, 25.1681303], [121.4641032, 25.1680284]]}",18.885117516129796,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4641032, 25.1680284], [121.4642714, 25.1678963]]}",22.396249596422766,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4642714, 25.1678963], [121.4643358, 25.1678672]]}",7.248032203817309,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4643358, 25.1678672], [121.464409, 25.1678244]]}",8.770649716741005,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.464409, 25.1678244], [121.4644787, 25.1678099]]}",7.207359028605064,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4644787, 25.1678099], [121.4645592, 25.1677953]]}",8.274395743038902,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4645592, 25.1677953], [121.4646308, 25.167804]]}",7.281701624247501,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4646308, 25.167804], [121.464722, 25.1678186]]}",9.334589874466777,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.464722, 25.1678186], [121.4648274, 25.1678778]]}",12.485494263229302,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4648274, 25.1678778], [121.4650152, 25.1679701]]}",21.515502501671953,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4650152, 25.1679701], [121.465675, 25.1681449]]}",69.27209826376354,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.465675, 25.1681449], [121.465929, 25.1682264]]}",27.149291247190966,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.465929, 25.1682264], [121.4660988, 25.1682371]]}",17.157650676334356,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4660988, 25.1682371], [121.4663938, 25.1682565]]}",29.814972415056303,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4663938, 25.1682565], [121.4668552, 25.1683342]]}",47.30094114139153,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4668552, 25.1683342], [121.4671824, 25.1683973]]}",33.715743339401115,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4671824, 25.1683973], [121.4675633, 25.168509]]}",40.340748562497616,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4675633, 25.168509], [121.4678476, 25.1685867]]}",29.923205031572618,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4678476, 25.1685867], [121.4682681, 25.1686662]]}",43.29336362379704,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4682681, 25.1686662], [121.4690272, 25.1687584]]}",77.19920492286262,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4690272, 25.1687584], [121.4694456, 25.1687706]]}",42.1982315009529,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4694456, 25.1687706], [121.4698828, 25.1687584]]}",44.09242739842155,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4698828, 25.1687584], [121.4701672, 25.1687414]]}",28.730570979776175,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4701672, 25.1687414], [121.4704756, 25.1686735]]}",31.984964449265465,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4704756, 25.1686735], [121.4707229, 25.168577]]}",27.123969925854706,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4707229, 25.168577], [121.4711569, 25.1683506]]}",50.42707860815447,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4711569, 25.1683506], [121.4713076, 25.1682954]]}",16.375613952343887,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4713076, 25.1682954], [121.4715705, 25.1682274]]}",27.55120845677387,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4715705, 25.1682274], [121.4720157, 25.1681497]]}",45.69619573759236,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4720157, 25.1681497], [121.4724127, 25.1680818]]}",40.72020745820254,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4724127, 25.1680818], [121.4728633, 25.1680138]]}",46.04304864530416,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4728633, 25.1680138], [121.4732388, 25.1680186]]}",37.85605833058768,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4732388, 25.1680186], [121.4734856, 25.1680186]]}",24.878705275148363,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4734856, 25.1680186], [121.4741393, 25.1680566]]}",66.03059909504447,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4741393, 25.1680566], [121.4742902, 25.1680623]]}",15.224587501034325,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4742902, 25.1680623], [121.4748172, 25.1681146]]}",53.43921281424164,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4748172, 25.1681146], [121.4750646, 25.1681391]]}",25.08639024182434,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4750646, 25.1681391], [121.4757864, 25.1682292]]}",73.44232582471383,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4757864, 25.1682292], [121.4762182, 25.1683069]]}",44.37030809047103,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4762182, 25.1683069], [121.476532, 25.1683433]]}",31.88850407046524,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.476532, 25.1683433], [121.4770122, 25.168336]]}",48.41326791727064,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4770122, 25.168336], [121.4776398, 25.1682753]]}",63.62145494183767,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4776398, 25.1682753], [121.4778946, 25.1682389]]}",25.999641926148854,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4778946, 25.1682389], [121.4781204, 25.16814]]}",25.260809732301922,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4781204, 25.16814], [121.4782385, 25.168106]]}",12.48657086573153,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4782385, 25.168106], [121.4784069, 25.1680884]]}",17.087158418456802,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4784069, 25.1680884], [121.4785678, 25.1680909]]}",16.22190918322609,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4785678, 25.1680909], [121.4788173, 25.168154]]}",26.103995431524314,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4788173, 25.168154], [121.4790785, 25.1681997]]}",26.812467065165734,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4790785, 25.1681997], [121.4793736, 25.1682385]]}",30.056422557405345,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4793736, 25.1682385], [121.4794648, 25.1682798]]}",10.268727562127989,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4794648, 25.1682798], [121.4795152, 25.1683683]]}",11.041264758799727,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4795152, 25.1683683], [121.479512, 25.1685545]]}",20.627434291640338,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.479512, 25.1685545], [121.4795334, 25.1686031]]}",5.799443002533563,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4795334, 25.1686031], [121.4795855, 25.1686196]]}",5.560852324607537,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4795855, 25.1686196], [121.4796568, 25.1685812]]}",8.351671479311078,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4796568, 25.1685812], [121.4798097, 25.1684064]]}",24.747841097353323,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4798097, 25.1684064], [121.479866, 25.1683822]]}",6.276518516172404,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.479866, 25.1683822], [121.47991, 25.1684036]]}",5.029097849529122,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.47991, 25.1684036], [121.4799127, 25.1684691]]}",7.260376099630069,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4799127, 25.1684691], [121.4797426, 25.1688046]]}",40.927584896480774,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4797426, 25.1688046], [121.4797373, 25.168892]]}",9.695812703235557,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4797373, 25.168892], [121.4797695, 25.1689575]]}",7.948262566093095,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4797695, 25.1689575], [121.4798424, 25.1689994]]}",8.691541794867765,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4798424, 25.1689994], [121.4800844, 25.1691513]]}",29.63442852528545,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4800844, 25.1691513], [121.4801621, 25.169178]]}",8.372257088701057,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4801621, 25.169178], [121.4802507, 25.169161]]}",9.127608361236698,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4802507, 25.169161], [121.4804357, 25.1690882]]}",20.31757106677142,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4804357, 25.1690882], [121.4807147, 25.1689571]]}",31.65218512381198,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4807147, 25.1689571], [121.480779, 25.1689668]]}",6.570174877991082,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.480779, 25.1689668], [121.4808134, 25.1690188]]}",6.72319399207064,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4808134, 25.1690188], [121.4809614, 25.16936]]}",40.63194993463203,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4809614, 25.16936], [121.4810714, 25.1694984]]}",18.92008394277606,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4810714, 25.1694984], [121.4812377, 25.1696489]]}",23.64165045196212,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4812377, 25.1696489], [121.4815703, 25.1698917]]}",42.98126627245633,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4815703, 25.1698917], [121.4817634, 25.1699912]]}",22.368818814685486,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4817634, 25.1699912], [121.4819887, 25.1700932]]}",25.366176355852307,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4819887, 25.1700932], [121.4821094, 25.1701927]]}",16.416640978075563,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4821094, 25.1701927], [121.482206, 25.1703116]]}",16.379160518800294,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.482206, 25.1703116], [121.4822972, 25.1704719]]}",19.994826940191416,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4822972, 25.1704719], [121.4823723, 25.1706491]]}",21.037317254073553,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4823723, 25.1706491], [121.4824769, 25.1707753]]}",17.509559031548182,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4824769, 25.1707753], [121.482603, 25.1708505]]}",15.19737416109709,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.482603, 25.1708505], [121.4827746, 25.1708967]]}",18.038888288042273,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4827746, 25.1708967], [121.4829409, 25.1709307]]}",17.18135497341554,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4829409, 25.1709307], [121.4830723, 25.1709331]]}",13.24816172259749,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4830723, 25.1709331], [121.4832386, 25.1708845]]}",17.606688581734428,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4832386, 25.1708845], [121.4835149, 25.1707899]]}",29.757804189801583,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4835149, 25.1707899], [121.4839146, 25.1708942]]}",41.9145843290473,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4839146, 25.1708942], [121.4841157, 25.1709209]]}",20.4860644647024,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4841157, 25.1709209], [121.4843705, 25.1709209]]}",25.684571799301388,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4843705, 25.1709209], [121.4846227, 25.1709598]]}",25.78505038294666,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4846227, 25.1709598], [121.4850304, 25.1710156]]}",41.55949606064768,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4850304, 25.1710156], [121.4852851, 25.1709787]]}",25.997789745627337,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4852851, 25.1709787], [121.4855668, 25.1709379]]}",28.753545971286343,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4855668, 25.1709379], [121.4856499, 25.1709452]]}",8.415655371271054,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4336044, 25.1745508], [121.4335819, 25.1745655]]}",2.7919585021034363,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4336044, 25.1745508], [121.4337727, 25.1749338]]}",45.68993982288467,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4335819, 25.1745655], [121.4334531, 25.1746747]]}",17.7444127367789,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4334531, 25.1746747], [121.433319, 25.1748944]]}",27.837581573165274,footway
"{""type"": ""LineString"", ""coordinates"": [[121.433319, 25.1748944], [121.4330816, 25.1750886]]}",32.1768582656276,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4330816, 25.1750886], [121.4327778, 25.1752397]]}",34.898019545461494,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4327778, 25.1752397], [121.4327661, 25.1752693]]}",3.4843585301289113,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4327661, 25.1752693], [121.4327872, 25.175282]]}",2.549984758235265,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4327872, 25.175282], [121.4328175, 25.1752841]]}",3.063045375289894,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4328175, 25.1752841], [121.4334496, 25.1751245]]}",66.12196455519954,footway
